UID,주거 형태,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,채무 불이행 여부
TRAIN_07344,자가,2520897,3년,0,4,14.2,494772,0,4,0,기타,장기 상환,720210,113278.5,12391.5,622,0
TRAIN_07345,주택 담보 대출 (거주 중),4604916,1년 미만,1,16,38,1282834.5,1,43,1,부채 통합,단기 상환,411942,281827.5,58947,818,0
TRAIN_07346,주택 담보 대출 (거주 중),2228356.5,10년 이상,0,12,14.8,953212.5,1,16,1,주택 개보수,단기 상환,509878.5,251896.5,41839.5,802,0
TRAIN_07347,월세,1044627,10년 이상,0,23,12.3,519489,0,36,0,부채 통합,단기 상환,289903.5,81411,10485,804,0
TRAIN_07348,월세,1210654.5,1년,0,11,9.2,800940,1,36,0,부채 통합,단기 상환,264324,348223.5,8649,705,1
TRAIN_07349,주택 담보 대출 (거주 중),914430,9년,0,7,14.5,15039,1,30,1,부채 통합,단기 상환,420163.5,330105,11440.5,800,1
TRAIN_07350,주택 담보 대출 (거주 중),4278645,1년 미만,0,13,16.8,1067854.5,0,10,0,부채 통합,단기 상환,788323.5,942382.5,48748.5,805,0
TRAIN_07351,월세,1132081.5,6년,0,10,18.1,1015647,0,10,0,부채 통합,장기 상환,550507.5,136788,25728,684,1
TRAIN_07352,월세,786634.5,6년,0,12,12.6,1240786.5,0,41,0,부채 통합,단기 상환,486220.5,750691.5,12816,753,0
TRAIN_07353,월세,2497623,8년,0,11,19.3,743089.5,2,40,3,부채 통합,단기 상환,432504,114639,25012.5,800,0
TRAIN_07354,자가,1396095,10년 이상,0,10,12.4,0,0,1,0,부채 통합,단기 상환,361258.5,200949,4297.5,789,0
TRAIN_07355,주택 담보 대출 (거주 중),1336288.5,10년 이상,0,7,15.4,278724,0,27,0,여행 자금,단기 상환,310879.5,131673,10444.5,784,0
TRAIN_07356,주택 담보 대출 (거주 중),721299,2년,0,5,13.4,391402.5,0,37,0,부채 통합,장기 상환,685047,181488,23536.5,660,0
TRAIN_07357,주택 담보 대출 (거주 중),2417839.5,10년 이상,0,13,24.3,217110,0,12,0,부채 통합,단기 상환,492784.5,423573,59052,793,0
TRAIN_07358,주택 담보 대출 (거주 중),2115316.5,1년 미만,0,7,31.3,551467.5,0,28,0,주택 개보수,장기 상환,654588,158110.5,5680.5,758,0
TRAIN_07359,주택 담보 대출 (거주 중),1676482.5,10년 이상,0,23,37.1,5715949.5,0,4,0,부채 통합,단기 상환,156240,204553.5,31330.5,796,0
TRAIN_07360,월세,1668825,8년,0,20,15.8,1016044.5,2,17,3,의료비,단기 상환,1264855.5,196791,24648,789,0
TRAIN_07361,주택 담보 대출 (거주 중),1697404.5,10년 이상,0,13,36.6,925482,0,9,0,부채 통합,장기 상환,522040.5,994876.5,23875.5,760,1
TRAIN_07362,월세,2450631,10년 이상,0,26,24.8,1356832.5,0,5,0,부채 통합,단기 상환,230214,200698.5,14803.5,789,1
TRAIN_07363,주택 담보 대출 (거주 중),2130525,10년 이상,0,7,13.1,321892.5,0,47,0,사업 대출,단기 상환,451732.5,148587,28335,615,0
TRAIN_07364,주택 담보 대출 (거주 중),1851178.5,10년 이상,0,4,17.5,1090962,0,14,0,부채 통합,장기 상환,543711,194080.5,25626,655,1
TRAIN_07365,주택 담보 대출 (거주 중),1533708,10년 이상,0,10,18.3,172612.5,1,25,0,부채 통합,장기 상환,554655,193752,10459.5,802,1
TRAIN_07366,월세,1125759,1년 미만,0,11,12.9,1210251,0,44,0,부채 통합,단기 상환,374565,447444,13228.5,749,1
TRAIN_07367,월세,608542.5,10년 이상,0,8,13.6,63306,0,25,0,부채 통합,단기 상환,275497.5,358984.5,12447,796,0
TRAIN_07368,월세,2196343.5,6년,0,16,13.2,1054594.5,0,57,0,부채 통합,단기 상환,334261.5,427992,19101,660,0
TRAIN_07369,자가,2445580.5,1년 미만,0,13,19,1138149,0,29,0,주택 개보수,단기 상환,364084.5,316728,17830.5,802,0
TRAIN_07370,월세,1583416.5,2년,0,7,12.9,863031,0,25,0,부채 통합,단기 상환,407422.5,157687.5,9562.5,695,0
TRAIN_07371,자가,4330032,7년,0,12,12.1,891189,0,11,0,주택 개보수,단기 상환,1194663,211834.5,40630.5,751,1
TRAIN_07372,주택 담보 대출 (거주 중),4588642.5,6년,1,22,32.7,1577901,1,33,0,부채 통합,단기 상환,523822.5,528876,38853,709,0
TRAIN_07373,자가,4586568,10년 이상,0,7,14.4,807295.5,0,20,0,부채 통합,장기 상환,657064.5,90217.5,33408,745,0
TRAIN_07374,월세,1543363.5,10년 이상,0,6,21.9,307698,0,64,0,부채 통합,단기 상환,183465,117382.5,8481,776,0
TRAIN_07375,월세,1721998.5,10년 이상,0,9,14.9,693559.5,0,26,0,부채 통합,단기 상환,515383.5,428229,28269,695,1
TRAIN_07376,월세,2940243,5년,1,7,21.6,695193,1,26,0,부채 통합,장기 상환,809671.5,98833.5,18654,724,1
TRAIN_07377,자가,1882371,10년 이상,0,11,14.7,415420.5,0,7,0,부채 통합,장기 상환,285955.5,152277,27205.5,718,0
TRAIN_07378,월세,1335484.5,8년,0,15,17.8,841339.5,5,14,3,부채 통합,단기 상환,245773.5,212389.5,30724.5,755,1
TRAIN_07379,월세,1979553,3년,0,7,18.7,234960,0,35,0,부채 통합,장기 상환,902118,115309.5,26827.5,596,0
TRAIN_07380,주택 담보 대출 (거주 중),2377777.5,7년,0,9,15.1,980718,0,70,0,주택 개보수,장기 상환,711028.5,584562,34453.5,716,0
TRAIN_07381,주택 담보 대출 (거주 중),5036995.5,5년,0,15,16.8,3223720.5,0,12,0,부채 통합,장기 상환,729835.5,217371,34099.5,665,0
TRAIN_07382,주택 담보 대출 (거주 중),1317157.5,1년 미만,0,14,19.2,623728.5,0,16,0,부채 통합,단기 상환,436452,223959,41415,640,1
TRAIN_07383,월세,1052922,10년 이상,0,14,19.2,802968,1,33,0,부채 통합,단기 상환,516471,220221,25260,705,1
TRAIN_07384,자가,578398.5,10년 이상,1,13,35.8,756508.5,0,23,0,여행 자금,단기 상환,173193,66741,7554,807,0
TRAIN_07385,월세,2037826.5,10년 이상,0,9,14,77748,0,76,0,부채 통합,단기 상환,352807.5,113863.5,4426.5,724,0
TRAIN_07386,월세,1873150.5,5년,1,6,21,804699,1,29,0,부채 통합,단기 상환,599316,136900.5,20682,713,0
TRAIN_07387,월세,2672076,1년,0,10,29.7,1290732,0,7,0,부채 통합,단기 상환,491553,84996,19774.5,809,0
TRAIN_07388,자가,1116498,2년,0,6,13.5,469237.5,0,11,0,여행 자금,단기 상환,129927,31768.5,4758,796,0
TRAIN_07389,월세,2342839.5,5년,4,6,22.2,1027422,5,37,0,고액 구매,장기 상환,563367,213627,10347,784,0
TRAIN_07390,월세,3519282,4년,0,13,26.6,5122417.5,0,70,0,부채 통합,단기 상환,855309,698680.5,50070,738,1
TRAIN_07391,자가,1264975.5,4년,0,18,34,563353.5,2,32,3,부채 통합,단기 상환,491319,349989,9502.5,738,1
TRAIN_07392,월세,1151511,8년,0,14,18.8,376086,0,37,0,부채 통합,단기 상환,477678,285837,30978,753,0
TRAIN_07393,자가,1625347.5,1년 미만,0,8,20.1,892609.5,0,9,0,기타,단기 상환,131068.5,130276.5,2275.5,731,0
TRAIN_07394,자가,5210752.5,10년 이상,0,11,16,1011088.5,2,7,0,부채 통합,단기 상환,1271884.5,382744.5,39106.5,795,0
TRAIN_07395,자가,1440987,10년 이상,0,6,16.8,0,0,9,0,기타,단기 상환,178221,35265,2686.5,791,0
TRAIN_07396,자가,1465804.5,8년,0,17,15.8,766011,2,46,3,부채 통합,단기 상환,373816.5,275994,13752,784,1
TRAIN_07397,주택 담보 대출 (거주 중),799536,5년,0,3,8.9,305382,0,16,0,부채 통합,장기 상환,170718,103596,6267,711,0
TRAIN_07398,자가,5179647,5년,4,23,41.4,1660402.5,6,64,0,고액 구매,장기 상환,918153,211876.5,49630.5,578,0
TRAIN_07399,주택 담보 대출 (거주 중),2281074,3년,0,9,21.5,692991,0,70,0,부채 통합,단기 상환,333847.5,167052,10522.5,804,1
TRAIN_07400,주택 담보 대출 (거주 중),1320252,10년 이상,0,21,30.8,1648026,1,19,1,부채 통합,단기 상환,1271422.5,590112,10246.5,795,0
TRAIN_07401,주택 담보 대출 (거주 중),1406389.5,7년,0,9,12.9,0,0,6,0,부채 통합,단기 상환,275701.5,76948.5,7087.5,778,1
TRAIN_07402,주택 담보 대출 (거주 중),1752265.5,1년 미만,0,10,17.3,770110.5,0,22,0,부채 통합,단기 상환,447957,1069000.5,11559,629,0
TRAIN_07403,월세,965187,8년,0,16,20,429919.5,6,62,3,부채 통합,단기 상환,112968,247554,10351.5,755,1
TRAIN_07404,월세,3970437,2년,0,22,14.4,1495695,0,70,0,부채 통합,단기 상환,529159.5,521751,28135.5,802,0
TRAIN_07405,주택 담보 대출 (거주 중),1890219,3년,0,19,16.8,198048,0,11,0,부채 통합,단기 상환,358683,207337.5,16444.5,795,0
TRAIN_07406,월세,1432369.5,9년,0,13,15.4,571258.5,0,32,0,부채 통합,단기 상환,179692.5,148168.5,13329,793,0
TRAIN_07407,자가,1364109,10년 이상,0,13,40.9,1162479,0,1,0,부채 통합,단기 상환,166545,751105.5,21130.5,796,0
TRAIN_07408,주택 담보 대출 (거주 중),2299993.5,2년,0,12,34.6,3187419,0,25,0,주택 개보수,장기 상환,482767.5,88252.5,40087.5,798,0
TRAIN_07409,자가,1194969,10년 이상,1,19,14.3,1544871,0,32,0,부채 통합,단기 상환,634614,94722,13039.5,755,1
TRAIN_07410,주택 담보 대출 (거주 중),1256479.5,7년,0,14,24.7,168055.5,1,29,1,부채 통합,단기 상환,487570.5,451860,22972.5,762,1
TRAIN_07411,주택 담보 대출 (거주 중),1016244,2년,0,9,16.4,448618.5,1,5,0,여행 자금,단기 상환,196761,82936.5,5910,702,0
TRAIN_07412,주택 담보 대출 (거주 중),5279590.5,7년,0,8,27.9,976921.5,0,61,0,부채 통합,단기 상환,331831.5,513792,28759.5,778,1
TRAIN_07413,자가,2064294,3년,0,12,18.7,2160895.5,0,10,0,자동차 구매,단기 상환,308148,444340.5,38866.5,733,0
TRAIN_07414,월세,607114.5,2년,0,5,16.8,723421.5,0,30,0,부채 통합,단기 상환,120645,310437,3220.5,789,0
TRAIN_07415,월세,2428351.5,6년,0,12,12.6,1531108.5,1,29,0,부채 통합,단기 상환,506733,261037.5,29278.5,796,1
TRAIN_07416,주택 담보 대출 (거주 중),1308624,10년 이상,0,10,14.1,1087263,0,14,0,부채 통합,단기 상환,331663.5,149809.5,27987,733,1
TRAIN_07417,주택 담보 대출 (거주 중),3312610.5,10년 이상,0,6,32.4,1091815.5,0,31,0,주택 개보수,단기 상환,1072951.5,624741,33073.5,678,0
TRAIN_07418,자가,2778316.5,10년 이상,0,5,16.3,706254,0,17,0,부채 통합,단기 상환,160908,769587,17074.5,755,0
TRAIN_07419,월세,1983840,2년,0,12,11.5,460591.5,0,44,1,부채 통합,단기 상환,372709.5,80590.5,13596,802,0
TRAIN_07420,월세,1191187.5,10년 이상,0,13,10.2,707577,0,35,0,부채 통합,단기 상환,121597.5,235596,15898.5,769,0
TRAIN_07421,주택 담보 대출 (거주 중),1789920,4년,0,6,26.1,215733,2,29,0,기타,단기 상환,288612,91215,12040.5,787,0
TRAIN_07422,주택 담보 대출 (거주 중),1925505,2년,0,14,34.8,917704.5,1,35,0,사업 대출,단기 상환,261441,142003.5,26070,687,0
TRAIN_07423,주택 담보 대출 (거주 중),1580701.5,10년 이상,0,9,20,3789754.5,0,36,0,부채 통합,단기 상환,505093.5,924781.5,25308,691,0
TRAIN_07424,월세,1851580.5,10년 이상,0,5,16.9,25876.5,0,78,0,부채 통합,단기 상환,216049.5,143455.5,19428,785,0
TRAIN_07425,자가,1716075,3년,0,9,13,518152.5,0,30,0,부채 통합,장기 상환,537954,376041,5176.5,647,0
TRAIN_07426,주택 담보 대출 (거주 중),1712577,10년 이상,0,9,26.9,3095538,0,11,0,주택 개보수,단기 상환,365329.5,201307.5,19716,798,0
TRAIN_07427,주택 담보 대출 (거주 중),2805825,2년,0,15,14.9,779392.5,0,25,0,부채 통합,장기 상환,554884.5,572142,40819.5,680,1
TRAIN_07428,주택 담보 대출 (거주 중),10184305.5,10년 이상,0,12,21.4,953614.5,0,8,0,부채 통합,장기 상환,857527.5,1203766.5,11836.5,724,0
TRAIN_07429,자가,1260930,10년 이상,0,16,11.9,820794,0,19,0,부채 통합,단기 상환,323797.5,533178,74569.5,793,1
TRAIN_07430,월세,1624792.5,8년,0,10,20.6,881269.5,0,69,0,부채 통합,단기 상환,176538,473863.5,11659.5,795,0
TRAIN_07431,주택 담보 대출 (거주 중),921865.5,10년 이상,0,14,23.9,174148.5,1,56,1,부채 통합,단기 상환,406792.5,108159,18928.5,738,1
TRAIN_07432,월세,1804519.5,10년 이상,0,12,26,877792.5,0,38,0,기타,장기 상환,980152.5,128188.5,32496,764,1
TRAIN_07433,월세,1490749.5,10년 이상,0,10,19.4,1533214.5,0,60,0,부채 통합,단기 상환,225400.5,353167.5,28917,796,0
TRAIN_07434,자가,1009398,1년,0,12,30.5,567085.5,0,23,0,부채 통합,단기 상환,498738,474940.5,12804,680,0
TRAIN_07435,주택 담보 대출 (거주 중),1418757,10년 이상,0,8,15,117435,1,47,1,부채 통합,단기 상환,352890,297411,22599,767,0
TRAIN_07436,월세,2348617.5,10년 이상,0,10,18.1,669897,0,24,0,부채 통합,단기 상환,346030.5,192001.5,27333,796,0
TRAIN_07437,월세,607975.5,10년 이상,0,11,19.9,545656.5,0,9,0,부채 통합,단기 상환,152016,169591.5,5386.5,765,0
TRAIN_07438,월세,1991827.5,2년,0,10,11.5,1340854.5,0,62,0,부채 통합,장기 상환,692497.5,418254,8013,704,0
TRAIN_07439,주택 담보 대출 (거주 중),1195350,10년 이상,0,24,14.4,1262613,0,4,0,부채 통합,장기 상환,535119,579412.5,32373,667,1
TRAIN_07440,주택 담보 대출 (거주 중),651441,5년,1,9,15.6,0,5,15,0,부채 통합,단기 상환,116763,71814,3808.5,764,0
TRAIN_07441,주택 담보 대출 (거주 중),3108747,5년,0,10,24.1,747462,0,7,0,부채 통합,장기 상환,682032,508768.5,37545,551,0
TRAIN_07442,주택 담보 대출 (거주 중),2038512,10년 이상,0,25,34.4,3933460.5,0,9,0,부채 통합,단기 상환,459168,175786.5,38167.5,815,0
TRAIN_07443,주택 담보 대출 (거주 중),4850643,10년 이상,1,8,24.6,1540177.5,1,44,0,부채 통합,단기 상환,875694,434278.5,26401.5,785,1
TRAIN_07444,주택 담보 대출 (거주 중),2630329.5,3년,1,9,13,1133148,1,41,0,부채 통합,단기 상환,954495,397455,27127.5,793,1
TRAIN_07445,월세,784465.5,7년,0,11,17.1,166770,0,44,0,기타,단기 상환,173310,234049.5,18436.5,742,0
TRAIN_07446,주택 담보 대출 (거주 중),1158742.5,10년 이상,0,11,16,418858.5,0,22,0,부채 통합,장기 상환,549208.5,239664,32430,675,1
TRAIN_07447,월세,1348503,3년,0,12,19.7,1035468,0,34,0,부채 통합,단기 상환,686674.5,222709.5,10465.5,696,0
TRAIN_07448,주택 담보 대출 (거주 중),2568426,9년,0,12,19.4,241957.5,1,20,1,부채 통합,단기 상환,527391,159114,8118,807,0
TRAIN_07449,주택 담보 대출 (거주 중),1535758.5,5년,0,5,20.6,137433,2,70,0,기타,단기 상환,337230,111979.5,1602,784,0
TRAIN_07450,월세,1346428.5,1년 미만,0,15,16.9,901747.5,0,35,0,부채 통합,단기 상환,439888.5,476722.5,12918,804,1
TRAIN_07451,월세,1302924,10년 이상,1,10,21.6,327634.5,1,43,1,부채 통합,단기 상환,308944.5,148780.5,5692.5,693,0
TRAIN_07452,자가,1228603.5,5년,0,13,19.7,1000521,0,12,0,부채 통합,단기 상환,728977.5,437734.5,25276.5,600,1
TRAIN_07453,자가,1615692,2년,0,13,15.2,928749,0,13,0,부채 통합,장기 상환,416814,361452,7524,724,1
TRAIN_07454,자가,1450153.5,7년,0,12,19.7,1010358,0,9,0,부채 통합,장기 상환,736020,837064.5,18388.5,680,1
TRAIN_07455,월세,1409056.5,6년,0,11,15,847434,1,71,1,부채 통합,단기 상환,522397.5,507531,34564.5,798,0
TRAIN_07456,자가,1599012,10년 이상,0,9,14.6,109305,0,20,0,기타,단기 상환,510847.5,68608.5,5703,662,0
TRAIN_07457,월세,1180636.5,2년,0,8,14.7,785677.5,0,5,0,부채 통합,단기 상환,519312,65154,3604.5,727,0
TRAIN_07458,월세,2472400.5,2년,0,7,26.1,1181518.5,0,12,0,부채 통합,단기 상환,252927,155827.5,26761.5,758,0
TRAIN_07459,자가,1586967,1년 미만,0,15,22.8,875919,1,18,1,부채 통합,단기 상환,541416,421351.5,19156.5,700,1
TRAIN_07460,월세,2480640,4년,0,7,15,4032252,0,47,0,부채 통합,장기 상환,438466.5,1250589,19260,693,0
TRAIN_07461,자가,1508605.5,1년,0,12,16,1127902.5,1,31,1,주택 개보수,단기 상환,191605.5,145173,15873,747,0
TRAIN_07462,자가,1528507.5,1년,0,15,15.8,745171.5,0,20,0,부채 통합,단기 상환,196284,272617.5,13065,736,1
TRAIN_07463,주택 담보 대출 (거주 중),1411378.5,5년,0,13,12.7,666766.5,0,16,0,기타,장기 상환,514135.5,327732,14655,745,0
TRAIN_07464,월세,1710460.5,4년,0,12,15.6,885592.5,0,13,0,부채 통합,단기 상환,310131,405675,36319.5,667,0
TRAIN_07465,주택 담보 대출 (거주 중),4341249,5년,1,15,15.6,869766,1,59,1,주택 개보수,단기 상환,473541,97261.5,14215.5,796,0
TRAIN_07466,주택 담보 대출 (거주 중),1396335,10년 이상,0,15,15.7,846040.5,1,40,1,부채 통합,단기 상환,237493.5,573916.5,8688,731,1
TRAIN_07467,월세,1619866.5,8년,0,12,17.2,401512.5,2,72,3,부채 통합,단기 상환,169318.5,150876,4450.5,744,1
TRAIN_07468,월세,909336,10년 이상,0,10,12.6,868092,0,36,0,사업 대출,단기 상환,158049,80896.5,5418,778,0
TRAIN_07469,주택 담보 대출 (거주 중),1419439.5,2년,0,10,28.2,1225620,1,47,0,부채 통합,단기 상환,545931,142693.5,20676,793,0
TRAIN_07470,주택 담보 대출 (거주 중),5279599.5,10년 이상,0,14,31.8,1744918.5,0,5,0,부채 통합,단기 상환,1079482.5,1065672,37453.5,800,0
TRAIN_07471,월세,2188503,5년,0,7,18.6,252793.5,0,22,0,부채 통합,장기 상환,527212.5,387972,29679,789,1
TRAIN_07472,자가,1702773,10년 이상,0,13,15.4,211689,0,16,0,기타,장기 상환,525388.5,51415.5,2865,736,1
TRAIN_07473,주택 담보 대출 (거주 중),1780168.5,4년,0,15,21.4,1055577,1,5,1,부채 통합,장기 상환,736614,1180890,28462.5,773,1
TRAIN_07474,자가,1361925,10년 이상,0,12,27.7,756498,0,9,0,부채 통합,단기 상환,263508,348813,15226.5,789,0
TRAIN_07475,자가,1234218,3년,0,10,11.9,475492.5,0,13,0,기타,단기 상환,244227,128698.5,21249,602,0
TRAIN_07476,자가,750477,10년 이상,0,11,40.5,0,0,27,0,부채 통합,단기 상환,347395.5,225534,10597.5,785,0
TRAIN_07477,자가,2212585.5,10년 이상,0,14,36.7,1375683,0,11,0,부채 통합,장기 상환,903598.5,2612298,37216.5,776,1
TRAIN_07478,주택 담보 대출 (거주 중),1411930.5,4년,0,14,17.9,711802.5,1,6,1,부채 통합,장기 상환,205932,383509.5,12367.5,767,1
TRAIN_07479,주택 담보 대출 (거주 중),1742779.5,6년,1,23,16.1,1310572.5,1,12,1,부채 통합,단기 상환,522732,371914.5,38088,795,0
TRAIN_07480,월세,861336,8년,0,12,17.4,1202061,0,25,0,부채 통합,단기 상환,439417.5,525387,10516.5,762,0
TRAIN_07481,월세,1036149,1년,0,12,16.2,520504.5,0,12,0,부채 통합,단기 상환,247681.5,183390,10251,705,0
TRAIN_07482,월세,3325890,10년 이상,0,5,16,902161.5,0,6,0,부채 통합,단기 상환,437721,143146.5,15418.5,815,0
TRAIN_07483,주택 담보 대출 (거주 중),3223129.5,10년 이상,0,20,19.5,6503755.5,0,9,0,부채 통합,장기 상환,1269390,1297276.5,30916.5,656,0
TRAIN_07484,자가,2192604,3년,0,13,19.3,863641.5,0,10,0,사업 대출,장기 상환,896731.5,231534,37615.5,749,0
TRAIN_07485,자가,1434972,2년,0,9,19.9,139321.5,0,25,0,부채 통합,장기 상환,714697.5,228445.5,17361,665,0
TRAIN_07486,월세,1117843.5,3년,0,10,11.5,541218,0,13,0,부채 통합,단기 상환,175911,393681,22627.5,769,0
TRAIN_07487,주택 담보 대출 (거주 중),2931490.5,7년,0,7,34.3,772494,0,9,0,부채 통합,장기 상환,1027978.5,211096.5,28180.5,549,0
TRAIN_07488,자가,2037216,10년 이상,0,11,26.4,820044,0,18,0,기타,단기 상환,483495,97084.5,9430.5,769,1
TRAIN_07489,주택 담보 대출 (거주 중),1345693.5,2년,0,14,20.7,1138186.5,1,66,1,부채 통합,단기 상환,243912,125748,15808.5,795,0
TRAIN_07490,주택 담보 대출 (거주 중),1707705,7년,0,6,32.3,766926,2,26,0,기타,장기 상환,965047.5,204693,6168,604,0
TRAIN_07491,주택 담보 대출 (거주 중),1718650.5,4년,0,11,12.2,240402,2,3,3,주택 개보수,단기 상환,114873,101082,38251.5,756,0
TRAIN_07492,월세,781015.5,10년 이상,0,6,24.2,757758,0,5,0,기타,단기 상환,243051,73668,17866.5,787,0
TRAIN_07493,월세,752002.5,1년,0,8,12.7,459039,0,37,1,부채 통합,단기 상환,243259.5,235257,4300.5,736,1
TRAIN_07494,월세,3918396,6년,0,13,12.6,1031701.5,0,36,0,부채 통합,단기 상환,496926,433815,47250,798,0
TRAIN_07495,주택 담보 대출 (거주 중),4476868.5,9년,0,11,18.9,44059.5,1,48,1,부채 통합,단기 상환,254277,121656,26743.5,795,0
TRAIN_07496,주택 담보 대출 (거주 중),2539705.5,9년,0,15,34.1,3371991,0,12,0,주택 개보수,장기 상환,1154524.5,202219.5,43546.5,595,0
TRAIN_07497,월세,2426215.5,10년 이상,0,13,14,1167081,1,26,0,부채 통합,단기 상환,477639,517288.5,38266.5,791,0
TRAIN_07498,월세,2100745.5,8년,0,10,14.9,929302.5,0,10,0,부채 통합,장기 상환,1210602,495291,10725,691,1
TRAIN_07499,월세,1611684,5년,1,6,15.2,1238961,1,33,0,부채 통합,장기 상환,516483,406515,7518,616,0
TRAIN_07500,월세,1335120,2년,0,9,21.7,729720,1,63,0,부채 통합,단기 상환,219534,403698,19755,798,1
TRAIN_07501,주택 담보 대출 (거주 중),2311206,4년,0,21,29.6,1467973.5,1,24,1,부채 통합,단기 상환,573294,612558,63559.5,805,1
